[2026-07-10 20:52:56] This is codeql database index-files --include-extension=.yaml --include-extension=.yml --also-match-lgtm-index-filters --size-limit=5m --language yaml -- /Users/epratama/Sites/opencode/website-resume/db-backend-python
[2026-07-10 20:52:56] Log file was started late.
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/marketplace-catalog/2018-09-17...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/billing...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/billing/2023-09-07...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/emr-containers...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/emr-containers/2020-10-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/apigatewaymanagementapi...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/apigatewaymanagementapi/2018-11-29...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/xray...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/xray/2016-04-12...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/apigateway...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/apigateway/2015-07-09...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lexv2-runtime...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lexv2-runtime/2020-08-07...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ram...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ram/2018-01-04...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codeconnections...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/codeconnections/2023-12-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/compute-optimizer-automation...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/compute-optimizer-automation/2025-09-22...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/efs...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/efs/2015-02-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/migration-hub-refactor-spaces...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/migration-hub-refactor-spaces/2021-10-26...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lambda-microvms...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/lambda-microvms/2025-09-09...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cognito-identity...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/cognito-identity/2014-06-30...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/payment-cryptography-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/payment-cryptography-data/2022-02-03...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dataexchange...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dataexchange/2017-07-25...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sts...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sts/2011-06-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/sagemaker/2017-07-24...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kinesis-video-archived-media...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/kinesis-video-archived-media/2017-09-30...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/acm...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/acm/2015-12-08...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/athena...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/athena/2017-05-18...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/route53...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/route53/2013-04-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iot-jobs-data...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/iot-jobs-data/2017-09-29...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dsql...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/dsql/2018-05-10...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/mediapackage-vod...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/mediapackage-vod/2018-11-07...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/tnb...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/tnb/2008-10-21...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2015-10-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2016-11-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2015-04-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2016-04-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2014-10-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2016-09-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2014-09-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/ec2/2015-03-01...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/apprunner...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/apprunner/2020-05-15...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/redshift-serverless...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/botocore/data/redshift-serverless/2021-04-21...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pytest-9.1.1.dist-info...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pytest-9.1.1.dist-info/licenses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/network...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/network/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/utils...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/utils/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/models...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/models/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/cli...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/cli/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/operations...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/operations/install...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/operations/install/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/operations/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/operations/build...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/operations/build/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/req...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/req/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/resolution...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/resolution/legacy...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/resolution/legacy/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/resolution/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/resolution/resolvelib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/resolution/resolvelib/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/vcs...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/vcs/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/locations...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/locations/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/index...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/index/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/commands...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/commands/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/metadata...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/metadata/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/metadata/importlib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/metadata/importlib/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/distributions...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_internal/distributions/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/packaging...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/packaging/licenses...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/packaging/licenses/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/packaging/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/truststore...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/truststore/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/msgpack...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/msgpack/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/filters...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/filters/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/lexers...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/lexers/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/formatters...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/formatters/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/styles...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pygments/styles/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/distlib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/distlib/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/distro...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/distro/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/cachecontrol...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/cachecontrol/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/cachecontrol/caches...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/cachecontrol/caches/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/idna...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/idna/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/requests...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/requests/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/tomli...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/tomli/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/certifi...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/certifi/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pyproject_hooks...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pyproject_hooks/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pyproject_hooks/_in_process...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/pyproject_hooks/_in_process/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/rich...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/rich/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/tomli_w...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/tomli_w/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/util/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/__pycache__...
[2026-07-10 20:52:56] [PROGRESS] resolve files> Scanning /Users/epratama/Sites/opencode/website-resume/backend/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/contrib/emscripten...
